ANSICpc,ANSICpcPlus1,ANSICpcPlus2,ANSIC1kpc,ANSIC1kPlus1,ANSIC1kPlus2,ANSIC10k,ANSIC10kPlus1,ANSIC10kPlus2,badLCG1k,badLCG1kPlus1
,,,,,,"1766028690.000000 ","1910329799.000000 ","1668107234.000000 ","80.000000 ","29.000000 "
,,,,,,"1910329799.000000 ","1668107234.000000 ","2046234743.000000 ","29.000000 ","85.000000 "
,,,,,,"1668107234.000000 ","2046234743.000000 ","1224493106.000000 ","85.000000 ","75.000000 "
,,,,,,"2046234743.000000 ","1224493106.000000 ","902301991.000000 ","75.000000 ","84.000000 "
,,,,,,"1224493106.000000 ","902301991.000000 ","538815106.000000 ","84.000000 ","86.000000 "
,,,,,,"902301991.000000 ","538815106.000000 ","1723268055.000000 ","86.000000 ","64.000000 "
,,,,,,"538815106.000000 ","1723268055.000000 ","1695986386.000000 ","64.000000 ","3.000000 "
,,,,,,"1723268055.000000 ","1695986386.000000 ","1637001351.000000 ","3.000000 ","68.000000 "
,,,,,,"1695986386.000000 ","1637001351.000000 ","256155938.000000 ","68.000000 ","60.000000 "
,,,,,,"1637001351.000000 ","256155938.000000 ","1502727991.000000 ","60.000000 ","47.000000 "
,,,,,,"256155938.000000 ","1502727991.000000 ","1981592946.000000 ","47.000000 ","89.000000 "
,,,,,,"1502727991.000000 ","1981592946.000000 ","1263742951.000000 ","89.000000 ","31.000000 "
,,,,,,"1981592946.000000 ","1263742951.000000 ","371994562.000000 ","31.000000 ","63.000000 "
,,,,,,"1263742951.000000 ","371994562.000000 ","131959447.000000 ","63.000000 ","14.000000 "
,,,,,,"371994562.000000 ","131959447.000000 ","907563026.000000 ","14.000000 ","48.000000 "
,,,,,,"131959447.000000 ","907563026.000000 ","1604296519.000000 ","48.000000 ","78.000000 "
,,,,,,"907563026.000000 ","1604296519.000000 ","1805538914.000000 ","78.000000 ","51.000000 "
,,,,,,"1604296519.000000 ","1805538914.000000 ","1836068343.000000 ","51.000000 ","45.000000 "
,,,,,,"1805538914.000000 ","1836068343.000000 ","9667250.000000 ","45.000000 ","10.000000 "
,,,,,,"1836068343.000000 ","9667250.000000 ","26080935.000000 ","10.000000 ","92.000000 "
,,,,,,"9667250.000000 ","26080935.000000 ","937760002.000000 ","92.000000 ","99.000000 "
,,,,,,"26080935.000000 ","937760002.000000 ","748665175.000000 ","99.000000 ","22.000000 "
,,,,,,"937760002.000000 ","748665175.000000 ","1922583890.000000 ","22.000000 ","61.000000 "
,,,,,,"748665175.000000 ","1922583890.000000 ","1790195207.000000 ","61.000000 ","36.000000 "
,,,,,,"1922583890.000000 ","1790195207.000000 ","885681058.000000 ","36.000000 ","8.000000 "
,,,,,,"1790195207.000000 ","885681058.000000 ","1849830583.000000 ","8.000000 ","13.000000 "
,,,,,,"885681058.000000 ","1849830583.000000 ","179351538.000000 ","13.000000 ","59.000000 "
,,,,,,"1849830583.000000 ","179351538.000000 ","187194727.000000 ","59.000000 ","58.000000 "
,,,,,,"179351538.000000 ","187194727.000000 ","1301830210.000000 ","58.000000 ","69.000000 "
,,,,,,"187194727.000000 ","1301830210.000000 ","1101891607.000000 ","69.000000 ","49.000000 "
,,,,,,"1301830210.000000 ","1101891607.000000 ","1223076498.000000 ","49.000000 ","67.000000 "
,,,,,,"1101891607.000000 ","1223076498.000000 ","1770024135.000000 ","67.000000 ","71.000000 "
,,,,,,"1223076498.000000 ","1770024135.000000 ","1058595042.000000 ","71.000000 ","27.000000 "
,,,,,,"1770024135.000000 ","1058595042.000000 ","2092419959.000000 ","27.000000 ","6.000000 "
,,,,,,"1058595042.000000 ","2092419959.000000 ","1321483570.000000 ","6.000000 ","35.000000 "
,,,,,,"2092419959.000000 ","1321483570.000000 ","47342631.000000 ","35.000000 ","19.000000 "
,,,,,,"1321483570.000000 ","47342631.000000 ","932577154.000000 ","19.000000 ","94.000000 "
,,,,,,"47342631.000000 ","932577154.000000 ","464975575.000000 ","94.000000 ","77.000000 "
,,,,,,"932577154.000000 ","464975575.000000 ","2136172498.000000 ","77.000000 ","62.000000 "
,,,,,,"464975575.000000 ","2136172498.000000 ","716456839.000000 ","62.000000 ","25.000000 "
,,,,,,"2136172498.000000 ","716456839.000000 ","1993979426.000000 ","25.000000 ","28.000000 "
,,,,,,"716456839.000000 ","1993979426.000000 ","562104887.000000 ","28.000000 ","96.000000 "
,,,,,,"1993979426.000000 ","562104887.000000 ","522070642.000000 ","96.000000 ","55.000000 "
,,,,,,"562104887.000000 ","522070642.000000 ","1799097063.000000 ","55.000000 ","1.000000 "
,,,,,,"522070642.000000 ","1799097063.000000 ","1848509634.000000 ","1.000000 ","90.000000 "
,,,,,,"1799097063.000000 ","1848509634.000000 ","2003568023.000000 ","90.000000 ","20.000000 "
,,,,,,"1848509634.000000 ","2003568023.000000 ","1949205778.000000 ","20.000000 ","83.000000 "
,,,,,,"2003568023.000000 ","1949205778.000000 ","1694480967.000000 ","83.000000 ","97.000000 "
,,,,,,"1949205778.000000 ","1694480967.000000 ","1616702306.000000 ","97.000000 ","44.000000 "
,,,,,,"1694480967.000000 ","1616702306.000000 ","1296951543.000000 ","44.000000 ","21.000000 "
,,,,,,"1616702306.000000 ","1296951543.000000 ","1712224178.000000 ","21.000000 ","72.000000 "
,,,,,,"1296951543.000000 ","1712224178.000000 ","789926311.000000 ","72.000000 ","16.000000 "
,,,,,,"1712224178.000000 ","789926311.000000 ","28338690.000000 ","16.000000 ","26.000000 "
,,,,,,"789926311.000000 ","28338690.000000 ","2038215767.000000 ","26.000000 ","17.000000 "
,,,,,,"28338690.000000 ","2038215767.000000 ","499647058.000000 ","17.000000 ","15.000000 "
,,,,,,"2038215767.000000 ","499647058.000000 ","923980039.000000 ","15.000000 ","37.000000 "
,,,,,,"499647058.000000 ","923980039.000000 ","401768610.000000 ","37.000000 ","98.000000 "
,,,,,,"923980039.000000 ","401768610.000000 ","1489921975.000000 ","98.000000 ","33.000000 "
,,,,,,"401768610.000000 ","1489921975.000000 ","635774194.000000 ","33.000000 ","41.000000 "
,,,,,,"1489921975.000000 ","635774194.000000 ","554580071.000000 ","41.000000 ","54.000000 "
,,,,,,"635774194.000000 ","554580071.000000 ","443363138.000000 ","54.000000 ","12.000000 "
,,,,,,"554580071.000000 ","443363138.000000 ","781779735.000000 ","12.000000 ","70.000000 "
,,,,,,"443363138.000000 ","781779735.000000 ","175103890.000000 ","70.000000 ","38.000000 "
,,,,,,"781779735.000000 ","175103890.000000 ","664635335.000000 ","38.000000 ","87.000000 "
,,,,,,"175103890.000000 ","664635335.000000 ","1374320098.000000 ","87.000000 ","53.000000 "
,,,,,,"664635335.000000 ","1374320098.000000 ","78808695.000000 ","53.000000 ","23.000000 "
,,,,,,"1374320098.000000 ","78808695.000000 ","2029138482.000000 ","23.000000 ","50.000000 "
,,,,,,"78808695.000000 ","2029138482.000000 ","2077671207.000000 ","50.000000 ","56.000000 "
,,,,,,"2029138482.000000 ","2077671207.000000 ","2025084034.000000 ","56.000000 ","91.000000 "
,,,,,,"2077671207.000000 ","2025084034.000000 ","191951319.000000 ","91.000000 ","9.000000 "
,,,,,,"2025084034.000000 ","191951319.000000 ","1618353362.000000 ","9.000000 ","2.000000 "
,,,,,,"191951319.000000 ","1618353362.000000 ","625991303.000000 ","2.000000 ","79.000000 "
,,,,,,"1618353362.000000 ","625991303.000000 ","1519700770.000000 ","79.000000 ","40.000000 "
,,,,,,"625991303.000000 ","1519700770.000000 ","2041201975.000000 ","40.000000 ","65.000000 "
,,,,,,"1519700770.000000 ","2041201975.000000 ","293969778.000000 ","65.000000 ","93.000000 "
,,,,,,"2041201975.000000 ","293969778.000000 ","1646192103.000000 ","93.000000 ","88.000000 "
,,,,,,"293969778.000000 ","1646192103.000000 ","1960171970.000000 ","88.000000 ","42.000000 "
,,,,,,"1646192103.000000 ","1960171970.000000 ","1823768727.000000 ","42.000000 ","43.000000 "
,,,,,,"1960171970.000000 ","1823768727.000000 ","1579858450.000000 ","43.000000 ","32.000000 "
,,,,,,"1823768727.000000 ","1579858450.000000 ","114939207.000000 ","32.000000 ","52.000000 "
,,,,,,"1579858450.000000 ","114939207.000000 ","373391458.000000 ","52.000000 ","34.000000 "
,,,,,,"114939207.000000 ","373391458.000000 ","1214620663.000000 ","34.000000 ","30.000000 "
,,,,,,"373391458.000000 ","1214620663.000000 ","971992242.000000 ","30.000000 ","74.000000 "
,,,,,,"1214620663.000000 ","971992242.000000 ","1586932903.000000 ","74.000000 ","95.000000 "
,,,,,,"971992242.000000 ","1586932903.000000 ","2132918018.000000 ","95.000000 ","66.000000 "
,,,,,,"1586932903.000000 ","2132918018.000000 ","387166039.000000 ","66.000000 ","82.000000 "
,,,,,,"2132918018.000000 ","387166039.000000 ","1507702610.000000 ","82.000000 ","7.000000 "
,,,,,,"387166039.000000 ","1507702610.000000 ","183200775.000000 ","7.000000 ","24.000000 "
,,,,,,"1507702610.000000 ","183200775.000000 ","21009826.000000 ","24.000000 ","39.000000 "
,,,,,,"183200775.000000 ","21009826.000000 ","1771348663.000000 ","39.000000 ","76.000000 "
,,,,,,"21009826.000000 ","1771348663.000000 ","1417648626.000000 ","76.000000 ","73.000000 "
,,,,,,"1771348663.000000 ","1417648626.000000 ","1676546919.000000 ","73.000000 ","5.000000 "
,,,,,,"1417648626.000000 ","1676546919.000000 ","535299138.000000 ","5.000000 ","46.000000 "
,,,,,,"1676546919.000000 ","535299138.000000 ","926842391.000000 ","46.000000 ","100.000000 "
,,,,,,"535299138.000000 ","926842391.000000 ","1105138834.000000 ","100.000000 ","11.000000 "
,,,,,,"926842391.000000 ","1105138834.000000 ","1479844551.000000 ","11.000000 ","81.000000 "
,,,,,,"1105138834.000000 ","1479844551.000000 ","803343074.000000 ","81.000000 ","18.000000 "
,,,,,,"1479844551.000000 ","803343074.000000 ","1038565751.000000 ","18.000000 ","4.000000 "
,,,,,,"803343074.000000 ","1038565751.000000 ","1535518514.000000 ","4.000000 ","57.000000 "
,,,,,,"1038565751.000000 ","1535518514.000000 ","1289034279.000000 ","57.000000 ","80.000000 "
,,,,,,"1535518514.000000 ","1289034279.000000 ","2004396418.000000 ","80.000000 ","29.000000 "
,,,,,,"1289034279.000000 ","2004396418.000000 ","1642392791.000000 ","29.000000 ","85.000000 "
,,,,,,"2004396418.000000 ","1642392791.000000 ","478073298.000000 ","85.000000 ","75.000000 "
,,,,,,"1642392791.000000 ","478073298.000000 ","2103802247.000000 ","75.000000 ","84.000000 "
,,,,,,"478073298.000000 ","2103802247.000000 ","1316347938.000000 ","84.000000 ","86.000000 "
,,,,,,"2103802247.000000 ","1316347938.000000 ","235765815.000000 ","86.000000 ","64.000000 "
,,,,,,"1316347938.000000 ","235765815.000000 ","1632834674.000000 ","64.000000 ","3.000000 "
,,,,,,"235765815.000000 ","1632834674.000000 ","1543225575.000000 ","3.000000 ","68.000000 "
,,,,,,"1632834674.000000 ","1543225575.000000 ","1042525890.000000 ","68.000000 ","60.000000 "
,,,,,,"1543225575.000000 ","1042525890.000000 ","330759063.000000 ","60.000000 ","47.000000 "
,,,,,,"1042525890.000000 ","330759063.000000 ","135065362.000000 ","47.000000 ","89.000000 "
,,,,,,"330759063.000000 ","135065362.000000 ","1898836039.000000 ","89.000000 ","31.000000 "
,,,,,,"135065362.000000 ","1898836039.000000 ","558634338.000000 ","31.000000 ","63.000000 "
,,,,,,"1898836039.000000 ","558634338.000000 ","179789559.000000 ","63.000000 ","14.000000 "
,,,,,,"558634338.000000 ","179789559.000000 ","271999410.000000 ","14.000000 ","48.000000 "
,,,,,,"179789559.000000 ","271999410.000000 ","1007814567.000000 ","48.000000 ","78.000000 "
,,,,,,"271999410.000000 ","1007814567.000000 ","1144591362.000000 ","78.000000 ","51.000000 "
,,,,,,"1007814567.000000 ","1144591362.000000 ","828680791.000000 ","51.000000 ","45.000000 "
,,,,,,"1144591362.000000 ","828680791.000000 ","987327570.000000 ","45.000000 ","10.000000 "
,,,,,,"828680791.000000 ","987327570.000000 ","306054919.000000 ","10.000000 ","92.000000 "
,,,,,,"987327570.000000 ","306054919.000000 ","78949026.000000 ","92.000000 ","99.000000 "
,,,,,,"306054919.000000 ","78949026.000000 ","1284824503.000000 ","99.000000 ","22.000000 "
,,,,,,"78949026.000000 ","1284824503.000000 ","713035506.000000 ","22.000000 ","61.000000 "
,,,,,,"1284824503.000000 ","713035506.000000 ","2143809127.000000 ","61.000000 ","36.000000 "
,,,,,,"713035506.000000 ","2143809127.000000 ","1913182530.000000 ","36.000000 ","8.000000 "
,,,,,,"2143809127.000000 ","1913182530.000000 ","127793431.000000 ","8.000000 ","13.000000 "
,,,,,,"1913182530.000000 ","127793431.000000 ","53758354.000000 ","13.000000 ","59.000000 "
,,,,,,"127793431.000000 ","53758354.000000 ","658881991.000000 ","59.000000 ","58.000000 "
,,,,,,"53758354.000000 ","658881991.000000 ","1828691938.000000 ","58.000000 ","69.000000 "
,,,,,,"658881991.000000 ","1828691938.000000 ","1414921335.000000 ","69.000000 ","49.000000 "
,,,,,,"1828691938.000000 ","1414921335.000000 ","176167986.000000 ","49.000000 ","67.000000 "
,,,,,,"1414921335.000000 ","176167986.000000 ","567112999.000000 ","67.000000 ","71.000000 "
,,,,,,"176167986.000000 ","567112999.000000 ","1206058626.000000 ","71.000000 ","27.000000 "
,,,,,,"567112999.000000 ","1206058626.000000 ","1259530199.000000 ","27.000000 ","6.000000 "
,,,,,,"1206058626.000000 ","1259530199.000000 ","1198360274.000000 ","6.000000 ","35.000000 "
,,,,,,"1259530199.000000 ","1198360274.000000 ","1593119879.000000 ","35.000000 ","19.000000 "
,,,,,,"1198360274.000000 ","1593119879.000000 ","1719465250.000000 ","19.000000 ","94.000000 "
,,,,,,"1593119879.000000 ","1719465250.000000 ","178961207.000000 ","94.000000 ","77.000000 "
,,,,,,"1719465250.000000 ","178961207.000000 ","579242354.000000 ","77.000000 ","62.000000 "
,,,,,,"178961207.000000 ","579242354.000000 ","80911335.000000 ","62.000000 ","25.000000 "
,,,,,,"579242354.000000 ","80911335.000000 ","1578599362.000000 ","25.000000 ","28.000000 "
,,,,,,"80911335.000000 ","1578599362.000000 ","410220183.000000 ","28.000000 ","96.000000 "
,,,,,,"1578599362.000000 ","410220183.000000 ","97854482.000000 ","96.000000 ","55.000000 "
,,,,,,"410220183.000000 ","97854482.000000 ","1341918023.000000 ","55.000000 ","1.000000 "
,,,,,,"97854482.000000 ","1341918023.000000 ","360491618.000000 ","1.000000 ","90.000000 "
,,,,,,"1341918023.000000 ","360491618.000000 ","1078139383.000000 ","90.000000 ","20.000000 "
,,,,,,"360491618.000000 ","1078139383.000000 ","2095273650.000000 ","20.000000 ","83.000000 "
,,,,,,"1078139383.000000 ","2095273650.000000 ","1938252455.000000 ","83.000000 ","97.000000 "
,,,,,,"2095273650.000000 ","1938252455.000000 ","1693870338.000000 ","97.000000 ","44.000000 "
,,,,,,"1938252455.000000 ","1693870338.000000 ","1953473879.000000 ","44.000000 ","21.000000 "
,,,,,,"1693870338.000000 ","1953473879.000000 ","1421549906.000000 ","21.000000 ","72.000000 "
,,,,,,"1953473879.000000 ","1421549906.000000 ","2030739975.000000 ","72.000000 ","16.000000 "
,,,,,,"1421549906.000000 ","2030739975.000000 ","911130530.000000 ","16.000000 ","26.000000 "
,,,,,,"2030739975.000000 ","911130530.000000 ","768546999.000000 ","26.000000 ","17.000000 "
,,,,,,"911130530.000000 ","768546999.000000 ","1004962802.000000 ","17.000000 ","15.000000 "
,,,,,,"768546999.000000 ","1004962802.000000 ","547080551.000000 ","15.000000 ","37.000000 "
,,,,,,"1004962802.000000 ","547080551.000000 ","617590338.000000 ","37.000000 ","98.000000 "
,,,,,,"547080551.000000 ","617590338.000000 ","1270314007.000000 ","98.000000 ","33.000000 "
,,,,,,"617590338.000000 ","1270314007.000000 ","1651474066.000000 ","33.000000 ","41.000000 "
,,,,,,"1270314007.000000 ","1651474066.000000 ","1087428807.000000 ","41.000000 ","54.000000 "
,,,,,,"1651474066.000000 ","1087428807.000000 ","490943714.000000 ","54.000000 ","12.000000 "
,,,,,,"1087428807.000000 ","490943714.000000 ","1946072951.000000 ","12.000000 ","70.000000 "
,,,,,,"490943714.000000 ","1946072951.000000 ","434114866.000000 ","70.000000 ","38.000000 "
,,,,,,"1946072951.000000 ","434114866.000000 ","650104871.000000 ","38.000000 ","87.000000 "
,,,,,,"434114866.000000 ","650104871.000000 ","2113098626.000000 ","87.000000 ","53.000000 "
,,,,,,"650104871.000000 ","2113098626.000000 ","1929044695.000000 ","53.000000 ","23.000000 "
,,,,,,"2113098626.000000 ","1929044695.000000 ","1967274962.000000 ","23.000000 ","50.000000 "
,,,,,,"1929044695.000000 ","1967274962.000000 ","1979625351.000000 ","50.000000 ","56.000000 "
,,,,,,"1967274962.000000 ","1979625351.000000 ","917113378.000000 ","56.000000 ","91.000000 "
,,,,,,"1979625351.000000 ","917113378.000000 ","461502007.000000 ","91.000000 ","9.000000 "
,,,,,,"917113378.000000 ","461502007.000000 ","1763704434.000000 ","9.000000 ","2.000000 "
,,,,,,"461502007.000000 ","1763704434.000000 ","144930535.000000 ","2.000000 ","79.000000 "
,,,,,,"1763704434.000000 ","144930535.000000 ","1756453058.000000 ","79.000000 ","40.000000 "
,,,,,,"144930535.000000 ","1756453058.000000 ","652865943.000000 ","40.000000 ","65.000000 "
,,,,,,"1756453058.000000 ","652865943.000000 ","1803770130.000000 ","65.000000 ","93.000000 "
,,,,,,"652865943.000000 ","1803770130.000000 ","1329866311.000000 ","93.000000 ","88.000000 "
,,,,,,"1803770130.000000 ","1329866311.000000 ","114507618.000000 ","88.000000 ","42.000000 "
,,,,,,"1329866311.000000 ","114507618.000000 ","352900343.000000 ","42.000000 ","43.000000 "
,,,,,,"114507618.000000 ","352900343.000000 ","334908338.000000 ","43.000000 ","32.000000 "
,,,,,,"352900343.000000 ","334908338.000000 ","821476775.000000 ","32.000000 ","52.000000 "
,,,,,,"334908338.000000 ","821476775.000000 ","1968815618.000000 ","52.000000 ","34.000000 "
,,,,,,"821476775.000000 ","1968815618.000000 ","204775511.000000 ","34.000000 ","30.000000 "
,,,,,,"1968815618.000000 ","204775511.000000 ","998430290.000000 ","30.000000 ","74.000000 "
,,,,,,"204775511.000000 ","998430290.000000 ","1800486151.000000 ","74.000000 ","95.000000 "
,,,,,,"998430290.000000 ","1800486151.000000 ","705615010.000000 ","95.000000 ","66.000000 "
,,,,,,"1800486151.000000 ","705615010.000000 ","960713655.000000 ","66.000000 ","82.000000 "
,,,,,,"705615010.000000 ","960713655.000000 ","481491186.000000 ","82.000000 ","7.000000 "
,,,,,,"960713655.000000 ","481491186.000000 ","1919525991.000000 ","7.000000 ","24.000000 "
,,,,,,"481491186.000000 ","1919525991.000000 ","1279034178.000000 ","24.000000 ","39.000000 "
,,,,,,"1919525991.000000 ","1279034178.000000 ","797634327.000000 ","39.000000 ","76.000000 "
,,,,,,"1279034178.000000 ","797634327.000000 ","1938862994.000000 ","76.000000 ","73.000000 "
,,,,,,"797634327.000000 ","1938862994.000000 ","1356198855.000000 ","73.000000 ","5.000000 "
,,,,,,"1938862994.000000 ","1356198855.000000 ","1420610018.000000 ","5.000000 ","46.000000 "
,,,,,,"1356198855.000000 ","1420610018.000000 ","1222734455.000000 ","46.000000 ","100.000000 "
,,,,,,"1420610018.000000 ","1222734455.000000 ","497419826.000000 ","100.000000 ","11.000000 "
,,,,,,"1222734455.000000 ","497419826.000000 ","128723751.000000 ","11.000000 ","81.000000 "
,,,,,,"497419826.000000 ","128723751.000000 ","766093442.000000 ","81.000000 ","18.000000 "
,,,,,,"128723751.000000 ","766093442.000000 ","94166487.000000 ","18.000000 ","4.000000 "
,,,,,,"766093442.000000 ","94166487.000000 ","972878034.000000 ","4.000000 ","57.000000 "
,,,,,,"94166487.000000 ","972878034.000000 ","1854032519.000000 ","57.000000 ","80.000000 "
,,,,,,"972878034.000000 ","1854032519.000000 ","1392320290.000000 ","80.000000 ","29.000000 "
,,,,,,"1854032519.000000 ","1392320290.000000 ","1821585719.000000 ","29.000000 ","85.000000 "
,,,,,,"1392320290.000000 ","1821585719.000000 ","1226797938.000000 ","85.000000 ","75.000000 "
,,,,,,"1821585719.000000 ","1226797938.000000 ","325997031.000000 ","75.000000 ","84.000000 "
,,,,,,"1226797938.000000 ","325997031.000000 ","1911631298.000000 ","84.000000 ","86.000000 "
,,,,,,"325997031.000000 ","1911631298.000000 ","1796893847.000000 ","86.000000 ","64.000000 "
,,,,,,"1911631298.000000 ","1796893847.000000 ","1293389330.000000 ","64.000000 ","3.000000 "
,,,,,,"1796893847.000000 ","1293389330.000000 ","453394759.000000 ","3.000000 ","68.000000 "
,,,,,,"1293389330.000000 ","453394759.000000 ","156226658.000000 ","68.000000 ","60.000000 "
,,,,,,"453394759.000000 ","156226658.000000 ","889753591.000000 ","60.000000 ","47.000000 "
,,,,,,"156226658.000000 ","889753591.000000 ","1768898738.000000 ","47.000000 ","89.000000 "
,,,,,,"889753591.000000 ","1768898738.000000 ","543168679.000000 ","89.000000 ","31.000000 "
,,,,,,"1768898738.000000 ","543168679.000000 ","157487874.000000 ","31.000000 ","63.000000 "
,,,,,,"543168679.000000 ","157487874.000000 ","615750487.000000 ","63.000000 ","14.000000 "
,,,,,,"157487874.000000 ","615750487.000000 ","53513042.000000 ","14.000000 ","48.000000 "
,,,,,,"615750487.000000 ","53513042.000000 ","353490951.000000 ","48.000000 ","78.000000 "
,,,,,,"53513042.000000 ","353490951.000000 ","1945430434.000000 ","78.000000 ","51.000000 "
,,,,,,"353490951.000000 ","1945430434.000000 ","452038327.000000 ","51.000000 ","45.000000 "
,,,,,,"1945430434.000000 ","452038327.000000 ","1625648626.000000 ","45.000000 ","10.000000 "
,,,,,,"452038327.000000 ","1625648626.000000 ","556892007.000000 ","10.000000 ","92.000000 "
,,,,,,"1625648626.000000 ","556892007.000000 ","2085574722.000000 ","92.000000 ","99.000000 "
,,,,,,"556892007.000000 ","2085574722.000000 ","1595435543.000000 ","99.000000 ","22.000000 "
,,,,,,"2085574722.000000 ","1595435543.000000 ","1251469458.000000 ","22.000000 ","61.000000 "
,,,,,,"1595435543.000000 ","1251469458.000000 ","55905991.000000 ","61.000000 ","36.000000 "
,,,,,,"1251469458.000000 ","55905991.000000 ","658267874.000000 ","36.000000 ","8.000000 "
,,,,,,"55905991.000000 ","658267874.000000 ","2130586999.000000 ","8.000000 ","13.000000 "
,,,,,,"658267874.000000 ","2130586999.000000 ","701627186.000000 ","13.000000 ","59.000000 "
,,,,,,"2130586999.000000 ","701627186.000000 ","1888650791.000000 ","59.000000 ","58.000000 "
,,,,,,"701627186.000000 ","1888650791.000000 ","1795554690.000000 ","58.000000 ","69.000000 "
,,,,,,"1888650791.000000 ","1795554690.000000 ","788060375.000000 ","69.000000 ","49.000000 "
,,,,,,"1795554690.000000 ","788060375.000000 ","698197458.000000 ","49.000000 ","67.000000 "
,,,,,,"788060375.000000 ","698197458.000000 ","1954538887.000000 ","67.000000 ","71.000000 "
,,,,,,"698197458.000000 ","1954538887.000000 ","1333146658.000000 ","71.000000 ","27.000000 "
,,,,,,"1954538887.000000 ","1333146658.000000 ","702442551.000000 ","27.000000 ","6.000000 "
,,,,,,"1333146658.000000 ","702442551.000000 ","1451550834.000000 ","6.000000 ","35.000000 "
,,,,,,"702442551.000000 ","1451550834.000000 ","1362308327.000000 ","35.000000 ","19.000000 "
,,,,,,"1451550834.000000 ","1362308327.000000 ","232194754.000000 ","19.000000 ","94.000000 "
,,,,,,"1362308327.000000 ","232194754.000000 ","285534103.000000 ","94.000000 ","77.000000 "
,,,,,,"232194754.000000 ","285534103.000000 ","1049740050.000000 ","77.000000 ","62.000000 "
,,,,,,"285534103.000000 ","1049740050.000000 ","1598184519.000000 ","62.000000 ","25.000000 "
,,,,,,"1049740050.000000 ","1598184519.000000 ","821193058.000000 ","25.000000 ","28.000000 "
,,,,,,"1598184519.000000 ","821193058.000000 ","1279412983.000000 ","28.000000 ","96.000000 "
,,,,,,"821193058.000000 ","1279412983.000000 ","290338226.000000 ","96.000000 ","55.000000 "
,,,,,,"1279412983.000000 ","290338226.000000 ","1841525671.000000 ","55.000000 ","1.000000 "
,,,,,,"290338226.000000 ","1841525671.000000 ","890398722.000000 ","1.000000 ","90.000000 "
,,,,,,"1841525671.000000 ","890398722.000000 ","1777112663.000000 ","90.000000 ","20.000000 "
,,,,,,"890398722.000000 ","1777112663.000000 ","1069826130.000000 ","20.000000 ","83.000000 "
,,,,,,"1777112663.000000 ","1069826130.000000 ","575435527.000000 ","83.000000 ","97.000000 "
,,,,,,"1069826130.000000 ","575435527.000000 ","671153826.000000 ","97.000000 ","44.000000 "
,,,,,,"575435527.000000 ","671153826.000000 ","2128202167.000000 ","44.000000 ","21.000000 "
,,,,,,"671153826.000000 ","2128202167.000000 ","478012146.000000 ","21.000000 ","72.000000 "
,,,,,,"2128202167.000000 ","478012146.000000 ","1492343399.000000 ","72.000000 ","16.000000 "
,,,,,,"478012146.000000 ","1492343399.000000 ","1225272642.000000 ","16.000000 ","26.000000 "
,,,,,,"1492343399.000000 ","1225272642.000000 ","106947863.000000 ","26.000000 ","17.000000 "
,,,,,,"1225272642.000000 ","106947863.000000 ","2072321426.000000 ","17.000000 ","15.000000 "
,,,,,,"106947863.000000 ","2072321426.000000 ","72231367.000000 ","15.000000 ","37.000000 "
,,,,,,"2072321426.000000 ","72231367.000000 ","686945250.000000 ","37.000000 ","98.000000 "
,,,,,,"72231367.000000 ","686945250.000000 ","1112860791.000000 ","98.000000 ","33.000000 "
,,,,,,"686945250.000000 ","1112860791.000000 ","1382281266.000000 ","33.000000 ","41.000000 "
,,,,,,"1112860791.000000 ","1382281266.000000 ","225632551.000000 ","41.000000 ","54.000000 "
,,,,,,"1382281266.000000 ","225632551.000000 ","1242059394.000000 ","54.000000 ","12.000000 "
,,,,,,"225632551.000000 ","1242059394.000000 ","453956567.000000 ","12.000000 ","70.000000 "
,,,,,,"1242059394.000000 ","453956567.000000 ","1478777554.000000 ","70.000000 ","38.000000 "
,,,,,,"453956567.000000 ","1478777554.000000 ","871858311.000000 ","38.000000 ","87.000000 "
,,,,,,"1478777554.000000 ","871858311.000000 ","1075136802.000000 ","87.000000 ","53.000000 "
,,,,,,"871858311.000000 ","1075136802.000000 ","2137237303.000000 ","53.000000 ","23.000000 "
,,,,,,"1075136802.000000 ","2137237303.000000 ","626023794.000000 ","23.000000 ","50.000000 "
,,,,,,"2137237303.000000 ","626023794.000000 ","1844578279.000000 ","50.000000 ","56.000000 "
,,,,,,"626023794.000000 ","1844578279.000000 ","1348655042.000000 ","56.000000 ","91.000000 "
,,,,,,"1844578279.000000 ","1348655042.000000 ","1151951511.000000 ","91.000000 ","9.000000 "
,,,,,,"1348655042.000000 ","1151951511.000000 ","1408366610.000000 ","9.000000 ","2.000000 "
,,,,,,"1151951511.000000 ","1408366610.000000 ","1207465799.000000 ","2.000000 ","79.000000 "
,,,,,,"1408366610.000000 ","1207465799.000000 ","297467490.000000 ","79.000000 ","40.000000 "
,,,,,,"1207465799.000000 ","297467490.000000 ","112592375.000000 ","40.000000 ","65.000000 "
,,,,,,"297467490.000000 ","112592375.000000 ","529738418.000000 ","65.000000 ","93.000000 "
,,,,,,"112592375.000000 ","529738418.000000 ","1159777959.000000 ","93.000000 ","88.000000 "
,,,,,,"529738418.000000 ","1159777959.000000 ","208125186.000000 ","88.000000 ","42.000000 "
,,,,,,"1159777959.000000 ","208125186.000000 ","132092247.000000 ","42.000000 ","43.000000 "
,,,,,,"208125186.000000 ","132092247.000000 ","87946578.000000 ","43.000000 ","32.000000 "
